english	translation	category	sub_category	source
Sigil of the elves	精灵的印记 [jing ling de yin ji]	name	item	Sigil of the elves
Sigil of the barbarians	野蛮人的印记 [ye man ren de yin ji]	name	item	Sigil of the barbarians
Sigil of the gnomes	侏儒的印记 [zhu ru de yin ji]	name	item	Sigil of the gnomes
Sigil of nature	自然的印记 [zi ran de yin ji]	name	item	Sigil of nature
Sigil of devotion	奉献印记 [feng xian yin ji]	name	item	Sigil of devotion
Sigil of the forager	采集者的印记 [cai ji zhe de yin ji]	name	item	Sigil of the forager
Sigil of garments	服装的印记 [fu zhuang de yin ji]	name	item	Sigil of garments
Sigil of slaughter	屠杀印记 [tu sha yin ji]	name	item	Sigil of slaughter
Sigil of the fortune farmer	发财农民的印记 [fa cai nong min de yin ji]	name	item	Sigil of the fortune farmer
Sigil of versatility	多才多艺的印记 [duo cai duo yi de yin ji]	name	item	Sigil of versatility
Sigil of the serpent	蛇的印记 [she de yin ji]	name	item	Sigil of the serpent
Sigil of supreme stamina	至高耐力符印 [zhi gao nai li fu yin]	name	item	Sigil of supreme stamina
Sigil of preservation	保存印记 [bao cun yin ji]	name	item	Sigil of preservation
Sigil of finality	最终的印记 [zui zhong de yin ji]	name	item	Sigil of finality
Sigil of pious protection	虔诚守护符印 [qian cheng shou hu fu yin]	name	item	Sigil of pious protection
Sigil of aggression	侵略印记 [qin lve yin ji]	name	item	Sigil of aggression
Sigil of rampage	狂暴符印 [kuang bao fu yin]	name	item	Sigil of rampage
Sigil of the skiller	技能者的印记 [ji neng zhe de yin ji]	name	item	Sigil of the skiller
Sigil of remote storage	远程存储的印记 [yuan cheng cun chu de yin ji]	name	item	Sigil of remote storage
Sigil of last recall	最后回忆的印记 [zui hou hui yi de yin ji]	name	item	Sigil of last recall
Sigil of the guardian angel	守护天使的印记 [shou hu tian shi de yin ji]	name	item	Sigil of the guardian angel
Mount karuulm diary	卡鲁姆山日记 [ka lu mu shan ri ji]	name	item	Mount karuulm diary
Group ironman helm	集团铁人头盔 [ji tuan tie ren tou kui]	name	item	Group ironman helm
Group ironman platebody	铁人组板体 [tie ren zu ban ti]	name	item	Group ironman platebody
Group ironman platelegs	组铁​​人板腿 [zu tie ​​ ren ban tui]	name	item	Group ironman platelegs
Group ironman bracers	铁人组护腕 [tie ren zu hu wan]	name	item	Group ironman bracers
Hardcore group ironman helm	硬核团体钢铁侠头盔 [ying he tuan ti gang tie xia tou kui]	name	item	Hardcore group ironman helm
Hardcore group ironman platebody	铁杆组钢铁侠盘体 [tie gan zu gang tie xia pan ti]	name	item	Hardcore group ironman platebody
Hardcore group ironman platelegs	铁杆组铁人板腿 [tie gan zu tie ren ban tui]	name	item	Hardcore group ironman platelegs
Hardcore group ironman bracers	铁杆组铁人护腕 [tie gan zu tie ren hu wan]	name	item	Hardcore group ironman bracers
Osmumten's fang	奥斯蒙顿之牙 [ao si meng dun zhi ya]	name	item	Osmumten's fang
Ancient ceremonial top	古代礼袍 [gu dai li pao]	name	item	Ancient ceremonial top
Ancient ceremonial legs	古代礼仪腿 [gu dai li yi tui]	name	item	Ancient ceremonial legs
Ancient ceremonial mask	古代礼仪面具 [gu dai li yi mian ju]	name	item	Ancient ceremonial mask
Ancient ceremonial gloves	古代礼仪手套 [gu dai li yi shou tao]	name	item	Ancient ceremonial gloves
Ancient ceremonial boots	古代礼仪靴 [gu dai li yi xue]	name	item	Ancient ceremonial boots
Nihil shard	虚无碎片 [xu wu sui pian]	name	item	Nihil shard
Ancient godsword	远古神剑 [yuan gu shen jian]	name	item	Ancient godsword
Zaryte vambraces	扎瑞特臂甲 [zha rui te bi jia]	name	item	Zaryte vambraces
Zaryte bow	扎瑞特弓 [zha rui te gong]	name	item	Zaryte bow
Virtus mask	美德面具 [mei de mian ju]	name	item	Virtus mask
Virtus robe top	Virtus 长袍上衣 [Virtus  chang pao shang yi]	name	item	Virtus robe top
Virtus robe bottom	Virtus 袍底 [Virtus  pao di]	name	item	Virtus robe bottom
Pumpkin pie	南瓜派 [nan gua pai]	name	item	Pumpkin pie
Jered's empty wine bottle	杰里德的空酒瓶 [jie li de de kong jiu ping]	name	item	Jered's empty wine bottle
Ad coupon	广告优惠券 [guang gao you hui quan]	name	item	Ad coupon
Saucepan	平底锅 [ping di guo]	name	item	Saucepan
Ugly halloween jumper (orange)	丑陋的万圣节毛衣（橙色） [chou lou de wan sheng jie mao yi （ cheng se ）]	name	item	Ugly halloween jumper (orange)
Ugly halloween jumper (black)	丑陋的万圣节毛衣（黑色） [chou lou de wan sheng jie mao yi （ hei se ）]	name	item	Ugly halloween jumper (black)
Haunted wine bottle	闹鬼的酒瓶 [nao gui de jiu ping]	name	item	Haunted wine bottle
Condensed gold	凝金 [ning jin]	name	item	Condensed gold
Gold sink	金水槽 [jin shui cao]	name	item	Gold sink
Festive cinnamon	节日肉桂 [jie ri rou gui]	name	item	Festive cinnamon
Festive holly	节日冬青 [jie ri dong qing]	name	item	Festive holly
Festive white wine	节日白葡萄酒 [jie ri bai pu tao jiu]	name	item	Festive white wine
Magical cleaning potion	神奇清洁药水 [shen qi qing jie yao shui]	name	item	Magical cleaning potion
Pink stained platebody	粉红色染色板体 [fen hong se ran se ban ti]	name	item	Pink stained platebody
Pink stained platelegs	粉红色的板腿 [fen hong se de ban tui]	name	item	Pink stained platelegs
Pink stained full helm	粉红色全盔 [fen hong se quan kui]	name	item	Pink stained full helm
Clean platebody	清洁板体 [qing jie ban ti]	name	item	Clean platebody
Clean platelegs	清洁板腿 [qing jie ban tui]	name	item	Clean platelegs
Clean full helm	清洁全掌 [qing jie quan zhang]	name	item	Clean full helm
Festive gingerbread gnomes	节日姜饼侏儒 [jie ri jiang bing zhu ru]	name	item	Festive gingerbread gnomes
Festive mulled wine	节日热红酒 [jie ri re hong jiu]	name	item	Festive mulled wine
Snow	雪 [xue]	name	item	Snow
Secret santa present	秘密圣诞老人礼物 [mi mi sheng dan lao ren li wu]	name	item	Secret santa present
Chocolate chips	巧克力片 [qiao ke li pian]	name	item	Chocolate chips
A big present	一份大礼物 [yi fen da li wu]	name	item	A big present
Festive elf slippers	节日精灵拖鞋 [jie ri jing ling tuo xie]	name	item	Festive elf slippers
Festive elf hat	节日精灵帽 [jie ri jing ling mao]	name	item	Festive elf hat
Snowman ring	雪人环 [xue ren huan]	name	item	Snowman ring
Secret santa present (red)	圣诞老人秘密礼物（红色） [sheng dan lao ren mi mi li wu （ hong se ）]	name	item	Secret santa present (red)
Secret santa present (blue)	圣诞老人秘密礼物（蓝色） [sheng dan lao ren mi mi li wu （ lan se ）]	name	item	Secret santa present (blue)
Secret santa present (green)	圣诞老人秘密礼物（绿色） [sheng dan lao ren mi mi li wu （ lv se ）]	name	item	Secret santa present (green)
Secret santa present (black)	圣诞老人秘密礼物（黑色） [sheng dan lao ren mi mi li wu （ hei se ）]	name	item	Secret santa present (black)
Secret santa present (gold)	圣诞老人的秘密礼物（金） [sheng dan lao ren de mi mi li wu （ jin ）]	name	item	Secret santa present (gold)
Little snowball	小雪球 [xiao xue qiu]	name	item	Little snowball
Small snowball	小雪球 [xiao xue qiu]	name	item	Small snowball
Normal snowball	普通雪球 [pu tong xue qiu]	name	item	Normal snowball
Big snowball	大雪球 [da xue qiu]	name	item	Big snowball
Large snowball	大雪球 [da xue qiu]	name	item	Large snowball
Huge snowball	巨大的雪球 [ju da de xue qiu]	name	item	Huge snowball
Humongous snowball	巨大的雪球 [ju da de xue qiu]	name	item	Humongous snowball
Ancient brew(4)	古酿(4) [gu niang (4)]	name	item	Ancient brew(4)
Ancient brew(3)	古酿(3) [gu niang (3)]	name	item	Ancient brew(3)
Ancient brew(2)	古酿(2) [gu niang (2)]	name	item	Ancient brew(2)
Ancient brew(1)	古酿(1) [gu niang (1)]	name	item	Ancient brew(1)
Nexling	内克斯林 [nei ke si lin]	name	item	Nexling
Ancient mix(2)	古代组合(2) [gu dai zu he (2)]	name	item	Ancient mix(2)
Ancient mix(1)	古代组合(1) [gu dai zu he (1)]	name	item	Ancient mix(1)
Frozen key piece (armadyl)	冰冻关键部件（犰狳） [bing dong guan jian bu jian （ qiu yu ）]	name	item	Frozen key piece (armadyl)
Frozen key piece (bandos)	冻结关键部件（bandos） [dong jie guan jian bu jian （bandos）]	name	item	Frozen key piece (bandos)
Frozen key piece (zamorak)	冷冻钥匙片（萨莫拉克） [leng dong yao shi pian （ sa mo la ke ）]	name	item	Frozen key piece (zamorak)
Frozen key piece (saradomin)	冷冻关键部件（萨拉多明） [leng dong guan jian bu jian （ sa la duo ming ）]	name	item	Frozen key piece (saradomin)
Important letter	重要信件 [zhong yao xin jian]	name	item	Important letter
Nihil dust	虚无尘埃 [xu wu chen ai]	name	item	Nihil dust
Ancient hilt	古代剑柄 [gu dai jian bing]	name	item	Ancient hilt
Nihil horn	尼尔号角 [ni er hao jiao]	name	item	Nihil horn
Zaryte crossbow	扎瑞特弩 [zha rui te nu]	name	item	Zaryte crossbow
Torva full helm (damaged)	托瓦全盔（损坏） [tuo wa quan kui （ sun huai ）]	name	item	Torva full helm (damaged)
Torva platebody (damaged)	Torva 板体（损坏） [Torva  ban ti （ sun huai ）]	name	item	Torva platebody (damaged)
Torva platelegs (damaged)	托瓦板腿（损坏） [tuo wa ban tui （ sun huai ）]	name	item	Torva platelegs (damaged)
Torva full helm	托瓦全盔 [tuo wa quan kui]	name	item	Torva full helm
Torva platebody	托瓦板体 [tuo wa ban ti]	name	item	Torva platebody
Torva platelegs	托瓦板腿 [tuo wa ban tui]	name	item	Torva platelegs
Ecumenical key shard	普世钥匙碎片 [pu shi yao shi sui pian]	name	item	Ecumenical key shard
Blood essence	血精 [xue jing]	name	item	Blood essence
Blood essence (active)	精血（活性） [jing xue （ huo xing ）]	name	item	Blood essence (active)
Bandosian components	班多西亚成分 [ban duo xi ya cheng fen]	name	item	Bandosian components
Shattered relics variety ornament kit	破碎文物各种装饰品套件 [po sui wen wu ge zhong zhuang shi pin tao jian]	name	item	Shattered relics variety ornament kit
Shattered banner	破碎的旗帜 [po sui de qi zhi]	name	item	Shattered banner
Shattered hood (t1)	破碎的兜帽 (t1) [po sui de dou mao  (t1)]	name	item	Shattered hood (t1)
Shattered top (t1)	破碎顶部 (t1) [po sui ding bu  (t1)]	name	item	Shattered top (t1)
Shattered trousers (t1)	破碎的裤子 (t1) [po sui de ku zi  (t1)]	name	item	Shattered trousers (t1)
Shattered boots (t1)	破碎的靴子 (t1) [po sui de xue zi  (t1)]	name	item	Shattered boots (t1)
Shattered hood (t2)	破碎的兜帽 (t2) [po sui de dou mao  (t2)]	name	item	Shattered hood (t2)
Shattered top (t2)	破碎顶部 (t2) [po sui ding bu  (t2)]	name	item	Shattered top (t2)
Shattered trousers (t2)	破碎的裤子 (t2) [po sui de ku zi  (t2)]	name	item	Shattered trousers (t2)
Shattered boots (t2)	破碎的靴子 (t2) [po sui de xue zi  (t2)]	name	item	Shattered boots (t2)
Shattered hood (t3)	破碎的兜帽 (t3) [po sui de dou mao  (t3)]	name	item	Shattered hood (t3)
Shattered top (t3)	破碎顶部 (t3) [po sui ding bu  (t3)]	name	item	Shattered top (t3)
Shattered trousers (t3)	破碎的裤子 (t3) [po sui de ku zi  (t3)]	name	item	Shattered trousers (t3)
Shattered boots (t3)	破碎的靴子 (t3) [po sui de xue zi  (t3)]	name	item	Shattered boots (t3)
Void knight top (or)	虚空骑士上衣（或） [xu kong qi shi shang yi （ huo ）]	name	item	Void knight top (or)
Void knight robe (or)	虚空骑士长袍（或） [xu kong qi shi chang pao （ huo ）]	name	item	Void knight robe (or)
Void knight gloves (or)	虚空骑士手套（或） [xu kong qi shi shou tao （ huo ）]	name	item	Void knight gloves (or)
Elite void top (or)	精英虚空上衣（或） [jing ying xu kong shang yi （ huo ）]	name	item	Elite void top (or)
Elite void robe (or)	精英虚空长袍（或） [jing ying xu kong chang pao （ huo ）]	name	item	Elite void robe (or)
Void mage helm (or)	虚空法师头盔（或） [xu kong fa shi tou kui （ huo ）]	name	item	Void mage helm (or)
Void ranger helm (or)	虚空游侠头盔（或） [xu kong you xia tou kui （ huo ）]	name	item	Void ranger helm (or)
Void melee helm (or)	虚空近战头盔（或） [xu kong jin zhan tou kui （ huo ）]	name	item	Void melee helm (or)
Shattered relics void ornament kit	破碎的遗物虚空装饰套件 [po sui de yi wu xu kong zhuang shi tao jian]	name	item	Shattered relics void ornament kit
Abyssal whip (or)	深渊鞭子（或） [shen yuan bian zi （ huo ）]	name	item	Abyssal whip (or)
Abyssal tentacle (or)	深渊触手（或） [shen yuan chu shou （ huo ）]	name	item	Abyssal tentacle (or)
Rune crossbow (or)	符文十字弓（或） [fu wen shi zi gong （ huo ）]	name	item	Rune crossbow (or)
Book of balance (or)	余额表（或） [yu e biao （ huo ）]	name	item	Book of balance (or)
Book of darkness (or)	黑暗之书（或） [hei an zhi shu （ huo ）]	name	item	Book of darkness (or)
Book of law (or)	法律书籍（或） [fa lv shu ji （ huo ）]	name	item	Book of law (or)
Book of war (or)	兵书（或） [bing shu （ huo ）]	name	item	Book of war (or)
Holy book (or)	圣书（或） [sheng shu （ huo ）]	name	item	Holy book (or)
Unholy book (or)	邪恶之书（或） [xie e zhi shu （ huo ）]	name	item	Unholy book (or)
Shattered teleport scroll	破碎的传送卷轴 [po sui de chuan song juan zhou]	name	item	Shattered teleport scroll
Shattered relics bronze trophy	破碎的文物青铜奖杯 [po sui de wen wu qing tong jiang bei]	name	item	Shattered relics bronze trophy
Shattered relics iron trophy	破碎的文物铁奖杯 [po sui de wen wu tie jiang bei]	name	item	Shattered relics iron trophy
Shattered relics steel trophy	破碎的文物钢奖杯 [po sui de wen wu gang jiang bei]	name	item	Shattered relics steel trophy
Shattered relics mithril trophy	破碎的圣物秘银奖杯 [po sui de sheng wu mi yin jiang bei]	name	item	Shattered relics mithril trophy
Shattered relics adamant trophy	破碎的文物坚固的奖杯 [po sui de wen wu jian gu de jiang bei]	name	item	Shattered relics adamant trophy
Shattered relics rune trophy	破碎的圣物符文奖杯 [po sui de sheng wu fu wen jiang bei]	name	item	Shattered relics rune trophy
Shattered relics dragon trophy	破碎的遗物龙奖杯 [po sui de yi wu long jiang bei]	name	item	Shattered relics dragon trophy
Shattered cane	折断的手杖 [zhe duan de shou zhang]	name	item	Shattered cane
Cannon base (or)	炮座（或） [pao zuo （ huo ）]	name	item	Cannon base (or)
Cannon stand (or)	炮架（或） [pao jia （ huo ）]	name	item	Cannon stand (or)
Cannon barrels (or)	炮管（或） [pao guan （ huo ）]	name	item	Cannon barrels (or)
Cannon furnace (or)	加农炉（或） [jia nong lu （ huo ）]	name	item	Cannon furnace (or)
Shattered cannon ornament kit	破碎的大炮装饰品套件 [po sui de da pao zhuang shi pin tao jian]	name	item	Shattered cannon ornament kit
Mystic hat (or)	神秘帽（或） [shen mi mao （ huo ）]	name	item	Mystic hat (or)
Mystic robe top (or)	神秘长袍上衣（或） [shen mi chang pao shang yi （ huo ）]	name	item	Mystic robe top (or)
Mystic robe bottom (or)	神秘长袍底（或） [shen mi chang pao di （ huo ）]	name	item	Mystic robe bottom (or)
Mystic gloves (or)	神秘手套（或） [shen mi shou tao （ huo ）]	name	item	Mystic gloves (or)
Mystic boots (or)	神秘靴子（或） [shen mi xue zi （ huo ）]	name	item	Mystic boots (or)
Shattered relics mystic ornament kit	破碎的圣物神秘装饰品套件 [po sui de sheng wu shen mi zhuang shi pin tao jian]	name	item	Shattered relics mystic ornament kit
Unidentified fragment (harvesting)	不明片段（收获） [bu ming pian duan （ shou huo ）]	name	item	Unidentified fragment (harvesting)
Unidentified fragment (production)	不明片段（生产） [bu ming pian duan （ sheng chan ）]	name	item	Unidentified fragment (production)
Unidentified fragment (skilling)	不明碎片（技能） [bu ming sui pian （ ji neng ）]	name	item	Unidentified fragment (skilling)
Unidentified fragment (combat)	不明碎片（战斗） [bu ming sui pian （ zhan dou ）]	name	item	Unidentified fragment (combat)
Unidentified fragment (misc)	不明片段（杂项） [bu ming pian duan （ za xiang ）]	name	item	Unidentified fragment (misc)
Portable waystone	便携式路石 [bian xie shi lu shi]	name	item	Portable waystone
Arcane grimoire	奥术魔典 [ao shu mo dian]	name	item	Arcane grimoire
Shattered relic hunter (t1) armour set	破碎的遗物猎人 (t1) 盔甲套装 [po sui de yi wu lie ren  (t1)  kui jia tao zhuang]	name	item	Shattered relic hunter (t1) armour set
Shattered relic hunter (t2) armour set	破碎的遗物猎人 (t2) 盔甲套装 [po sui de yi wu lie ren  (t2)  kui jia tao zhuang]	name	item	Shattered relic hunter (t2) armour set
Shattered relic hunter (t3) armour set	破碎的遗物猎人 (t3) 盔甲套装 [po sui de yi wu lie ren  (t3)  kui jia tao zhuang]	name	item	Shattered relic hunter (t3) armour set
White goblin mail	白妖精邮件 [bai yao jing you jian]	name	item	White goblin mail
Pharmakos berries	法玛科斯浆果 [fa ma ke si jiang guo]	name	item	Pharmakos berries
Ekeleshuun key	埃克勒舒恩钥匙 [ai ke lei shu en yao shi]	name	item	Ekeleshuun key
Narogoshuun key	纳罗戈舒恩钥匙 [na luo ge shu en yao shi]	name	item	Narogoshuun key
Huzamogaarb key	胡扎莫加尔布钥匙 [hu zha mo jia er bu yao shi]	name	item	Huzamogaarb key
Saragorgak key	萨拉戈尔加克钥匙 [sa la ge er jia ke yao shi]	name	item	Saragorgak key
Horogothgar key	霍罗戈斯加钥匙 [huo luo ge si jia yao shi]	name	item	Horogothgar key
Yurkolgokh key	尤尔科尔戈赫钥匙 [you er ke er ge he yao shi]	name	item	Yurkolgokh key
Plain of mud sphere	泥球平原 [ni qiu ping yuan]	name	item	Plain of mud sphere
Whitefish	白鱼 [bai yu]	name	item	Whitefish
Goblin potion(4)	哥布林药水(4) [ge bu lin yao shui (4)]	name	item	Goblin potion(4)
Goblin potion(3)	哥布林药水(3) [ge bu lin yao shui (3)]	name	item	Goblin potion(3)
Goblin potion(2)	哥布林药水(2) [ge bu lin yao shui (2)]	name	item	Goblin potion(2)
Goblin potion(1)	哥布林药水(1) [ge bu lin yao shui (1)]	name	item	Goblin potion(1)
Snothead's bone	鼻涕虫的骨头 [bi ti chong de gu tou]	name	item	Snothead's bone
Snailfeet's bone	蜗牛足骨 [wo niu zu gu]	name	item	Snailfeet's bone
Mosschin's bone	莫辛的骨头 [mo xin de gu tou]	name	item	Mosschin's bone
Redeyes' bone	红眼的骨头 [hong yan de gu tou]	name	item	Redeyes' bone
Strongbones' bone	强者之骨 [qiang zhe zhi gu]	name	item	Strongbones' bone
Grubfoot	蛴螬 [qi cao]	name	item	Grubfoot
Desert bait	沙漠诱饵 [sha mo you er]	name	item	Desert bait
Tiny fish	小鱼 [xiao yu]	name	item	Tiny fish
Osman's report	奥斯曼的报告 [ao si man de bao gao]	name	item	Osman's report
Treasure clue one	宝藏线索一 [bao zang xian suo yi]	name	item	Treasure clue one
Treasure clue two	宝藏线索二 [bao zang xian suo er]	name	item	Treasure clue two
Treasure clue three	宝藏线索三 [bao zang xian suo san]	name	item	Treasure clue three
Zeke's challenge scroll	泽克的挑战卷轴 [ze ke de tiao zhan juan zhou]	name	item	Zeke's challenge scroll
Capt' arnav's chest	阿尔纳夫船长的箱子 [a er na fu chuan zhang de xiang zi]	name	item	Capt' arnav's chest
Bucket (cookout)	桶（野炊用） [tong （ ye chui yong ）]	name	item	Bucket (cookout)
Bucket of water (cookout)	一桶水（煮饭用） [yi tong shui （ zhu fan yong ）]	name	item	Bucket of water (cookout)
Pot (cookout)	锅（野炊用） [guo （ ye chui yong ）]	name	item	Pot (cookout)
Pot of flour (cookout)	一锅面粉（炒菜） [yi guo mian fen （ chao cai ）]	name	item	Pot of flour (cookout)
Tomato (cookout)	番茄（野餐） [fan qie （ ye can ）]	name	item	Tomato (cookout)
Cheese (cookout)	奶酪（野餐） [nai lao （ ye can ）]	name	item	Cheese (cookout)
Banana (cookout)	香蕉（野餐） [xiang jiao （ ye can ）]	name	item	Banana (cookout)
Pizza base (cookout)	披萨底（野餐） [pi sa di （ ye can ）]	name	item	Pizza base (cookout)
Incomplete pizza (cookout)	不完整的披萨（野餐） [bu wan zheng de pi sa （ ye can ）]	name	item	Incomplete pizza (cookout)
Uncooked pizza (cookout)	未煮熟的披萨（野餐） [wei zhu shu de pi sa （ ye can ）]	name	item	Uncooked pizza (cookout)
Plain pizza (cookout)	普通披萨（野餐） [pu tong pi sa （ ye can ）]	name	item	Plain pizza (cookout)
Burnt pizza (cookout)	烧焦的披萨（野餐） [shao jiao de pi sa （ ye can ）]	name	item	Burnt pizza (cookout)
Bread dough (cookout)	面包面团（野餐用） [mian bao mian tuan （ ye can yong ）]	name	item	Bread dough (cookout)
Bread (cookout)	面包（野餐） [mian bao （ ye can ）]	name	item	Bread (cookout)
Burnt bread (cookout)	烧焦的面包（野餐） [shao jiao de mian bao （ ye can ）]	name	item	Burnt bread (cookout)
Banana pizza (cookout)	香蕉披萨（野餐） [xiang jiao pi sa （ ye can ）]	name	item	Banana pizza (cookout)
Burnt banana pizza (cookout)	烧焦的香蕉披萨（野餐） [shao jiao de xiang jiao pi sa （ ye can ）]	name	item	Burnt banana pizza (cookout)
Skis	滑雪板 [hua xue ban]	name	item	Skis
Loot key	战利品钥匙 [zhan li pin yao shi]	name	item	Loot key
Shoe.	鞋。 [xie 。]	name	item	Shoe.
Maoma's med helm (broken)	毛玛的医疗头盔（破损） [mao ma de yi liao tou kui （ po sun ）]	name	item	Maoma's med helm (broken)
Maoma's full helm (broken)	毛玛的全盔（破损） [mao ma de quan kui （ po sun ）]	name	item	Maoma's full helm (broken)
Maoma's great helm (broken)	毛玛的伟大头盔（破损） [mao ma de wei da tou kui （ po sun ）]	name	item	Maoma's great helm (broken)
Calamity chest (broken)	灾难宝箱（破损） [zai nan bao xiang （ po sun ）]	name	item	Calamity chest (broken)
Superior calamity chest (broken)	上级灾祸宝箱（已破损） [shang ji zai huo bao xiang （ yi po sun ）]	name	item	Superior calamity chest (broken)
Elite calamity chest (broken)	精英灾难宝箱（已损坏） [jing ying zai nan bao xiang （ yi sun huai ）]	name	item	Elite calamity chest (broken)
Calamity breeches (broken)	灾难马裤（破损） [zai nan ma ku （ po sun ）]	name	item	Calamity breeches (broken)
Superior calamity breeches (broken)	上级灾厄马裤（破损） [shang ji zai e ma ku （ po sun ）]	name	item	Superior calamity breeches (broken)
Elite calamity breeches (broken)	精英灾难马裤（破损） [jing ying zai nan ma ku （ po sun ）]	name	item	Elite calamity breeches (broken)
Centurion cuirass (broken)	百夫长胸甲（破损） [bai fu zhang xiong jia （ po sun ）]	name	item	Centurion cuirass (broken)
Wristbands of the arena (broken)	竞技场腕带（破损） [jing ji chang wan dai （ po sun ）]	name	item	Wristbands of the arena (broken)
Hardened wristbands of the arena (broken)	竞技场的硬化腕带（破损） [jing ji chang de ying hua wan dai （ po sun ）]	name	item	Hardened wristbands of the arena (broken)
Koriff's headband (broken)	科里夫的头带（破损） [ke li fu de tou dai （ po sun ）]	name	item	Koriff's headband (broken)
Koriff's cowl (broken)	科里夫的兜帽（破损） [ke li fu de dou mao （ po sun ）]	name	item	Koriff's cowl (broken)
Koriff's coif (broken)	科里夫的头巾（破损） [ke li fu de tou jin （ po sun ）]	name	item	Koriff's coif (broken)
Saika's hood (broken)	彩香的兜帽（破损） [cai xiang de dou mao （ po sun ）]	name	item	Saika's hood (broken)
Saika's veil (broken)	彩香的面纱（破损） [cai xiang de mian sha （ po sun ）]	name	item	Saika's veil (broken)
Saika's shroud (broken)	赛卡的裹尸布（破损） [sai ka de guo shi bu （ po sun ）]	name	item	Saika's shroud (broken)
Blighted surge sack	枯萎的浪涌袋 [ku wei de lang yong dai]	name	item	Blighted surge sack
Scroll of imbuing	灌输卷轴 [guan shu juan zhou]	name	item	Scroll of imbuing
Dragon claws ornament kit	龙爪饰品套件 [long zhao shi pin tao jian]	name	item	Dragon claws ornament kit
Dragon claws (or)	龙爪（或） [long zhao （ huo ）]	name	item	Dragon claws (or)
Dragon warhammer ornament kit	龙战锤饰品套件 [long zhan chui shi pin tao jian]	name	item	Dragon warhammer ornament kit
Dragon warhammer (or)	龙战锤（或） [long zhan chui （ huo ）]	name	item	Dragon warhammer (or)
Heavy ballista ornament kit	重型弩炮装饰套件 [zhong xing nu pao zhuang shi tao jian]	name	item	Heavy ballista ornament kit
Heavy ballista (or)	重型弩炮（或） [zhong xing nu pao （ huo ）]	name	item	Heavy ballista (or)
Armadyl armour ornament kit	Armadyl 盔甲装饰套件 [Armadyl  kui jia zhuang shi tao jian]	name	item	Armadyl armour ornament kit
Armadyl helmet (or)	Armadyl 头盔（或） [Armadyl  tou kui （ huo ）]	name	item	Armadyl helmet (or)
Armadyl chestplate (or)	阿玛迪胸甲（或） [a ma di xiong jia （ huo ）]	name	item	Armadyl chestplate (or)
Armadyl chainskirt (or)	Armadyl 链裙（或） [Armadyl  lian qun （ huo ）]	name	item	Armadyl chainskirt (or)
Bandos armour ornament kit	班多斯盔甲装饰套件 [ban duo si kui jia zhuang shi tao jian]	name	item	Bandos armour ornament kit
Bandos chestplate (or)	班多斯胸甲（或） [ban duo si xiong jia （ huo ）]	name	item	Bandos chestplate (or)
Bandos tassets (or)	Bandos 塔塞特（或） [Bandos  ta sai te （ huo ）]	name	item	Bandos tassets (or)
Bandos boots (or)	Bandos 靴子（或） [Bandos  xue zi （ huo ）]	name	item	Bandos boots (or)
Centurion cuirass	百夫长胸甲 [bai fu zhang xiong jia]	name	item	Centurion cuirass
Centurion cuirass (l)	百夫长胸甲 (l) [bai fu zhang xiong jia  (l)]	name	item	Centurion cuirass (l)
Wristbands of the arena	竞技场的腕带 [jing ji chang de wan dai]	name	item	Wristbands of the arena
Wristbands of the arena (l)	竞技场腕带（l） [jing ji chang wan dai （l）]	name	item	Wristbands of the arena (l)
Wristbands of the arena (c)	竞技场的腕带（c） [jing ji chang de wan dai （c）]	name	item	Wristbands of the arena (c)
Wristbands of the arena (cl)	竞技场护腕（cl） [jing ji chang hu wan （cl）]	name	item	Wristbands of the arena (cl)
Wristbands of the arena (i)	竞技场的腕带（一） [jing ji chang de wan dai （ yi ）]	name	item	Wristbands of the arena (i)
Wristbands of the arena (il)	竞技场的腕带（il） [jing ji chang de wan dai （il）]	name	item	Wristbands of the arena (il)
Wristbands of the arena (ic)	竞技场腕带（ic） [jing ji chang wan dai （ic）]	name	item	Wristbands of the arena (ic)
Wristbands of the arena (ilc)	竞技场腕带（ilc） [jing ji chang wan dai （ilc）]	name	item	Wristbands of the arena (ilc)
Saika's hood	赛卡的兜帽 [sai ka de dou mao]	name	item	Saika's hood
Saika's hood (l)	Saika 的兜帽 (l) [Saika  de dou mao  (l)]	name	item	Saika's hood (l)
Saika's veil	赛卡的面纱 [sai ka de mian sha]	name	item	Saika's veil
Saika's veil (l)	彩香的面纱（左） [cai xiang de mian sha （ zuo ）]	name	item	Saika's veil (l)
Saika's shroud	赛卡的裹尸布 [sai ka de guo shi bu]	name	item	Saika's shroud
Saika's shroud (l)	赛卡的裹尸布（左） [sai ka de guo shi bu （ zuo ）]	name	item	Saika's shroud (l)
Koriff's headband	科里夫的头带 [ke li fu de tou dai]	name	item	Koriff's headband
Koriff's headband (l)	科里夫的头带（左） [ke li fu de tou dai （ zuo ）]	name	item	Koriff's headband (l)
Koriff's cowl	科里夫的兜帽 [ke li fu de dou mao]	name	item	Koriff's cowl
Koriff's cowl (l)	科里夫的兜帽 (l) [ke li fu de dou mao  (l)]	name	item	Koriff's cowl (l)
Koriff's coif	科里夫的头巾 [ke li fu de tou jin]	name	item	Koriff's coif
Koriff's coif (l)	科里夫的头巾 (l) [ke li fu de tou jin  (l)]	name	item	Koriff's coif (l)
Maoma's med helm	毛玛的医疗头盔 [mao ma de yi liao tou kui]	name	item	Maoma's med helm
