english	translation	category	sub_category	source
A robust piece of barronite.	一块坚固的巴伦石。 [yi kuai jian gu de ba lun shi 。]	examine	item	Barronite handle
A chunky piece of barronite.	一块厚实的巴伦石。 [yi kuai hou shi de ba lun shi 。]	examine	item	Barronite guard
Made from the unearthly material, barronite.	由神秘材料巴伦石制成。 [you shen mi cai liao ba lun shi zhi cheng 。]	examine	item	Barronite mace
It's good for holding and hitting things!	非常适合拿住和击打东西！ [fei chang shi he na zhu he ji da dong xi ！]	examine	item	Imcando hammer
A small, light box, don't think it contains anything valuable.	一个小而轻的盒子，别以为里面装着什么值钱的东西。 [yi ge xiao er qing de he zi ， bie yi wei li mian zhuang zhe shen me zhi qian de dong xi 。]	examine	item	Simple lockbox
Might contain something valuable inside.	里面可能含有一些有价值的东西。 [li mian ke neng han you yi xie you jia zhi de dong xi 。]	examine	item	Elaborate lockbox
A heavy, well decorated box that could contain something valuable.	一个沉重的、装饰精美的盒子，里面可能装着一些贵重的东西。 [yi ge chen zhong de 、 zhuang shi jing mei de he zi ， li mian ke neng zhuang zhe yi xie gui zhong de dong xi 。]	examine	item	Ornate lockbox
This needs to be prepared on the preparation table.	这需要在准备台上准备。 [zhe xu yao zai zhun bei tai shang zhun bei 。]	examine	item	Raw guppy
This should be offered up at the altar.	这应该献在祭坛上。 [zhe ying gai xian zai ji tan shang 。]	examine	item	Guppy
A guppy you ruined during preparation.	一只你在准备过程中毁掉的孔雀鱼。 [yi zhi ni zai zhun bei guo cheng zhong hui diao de kong que yu 。]	examine	item	Ruined guppy
A cavefish you ruined during preparation.	一条在准备过程中被你毁掉的洞穴鱼。 [yi tiao zai zhun bei guo cheng zhong bei ni hui diao de dong xue yu 。]	examine	item	Ruined cavefish
A tetra you ruined during preparation.	你在准备过程中毁掉的四重奏。 [ni zai zhun bei guo cheng zhong hui diao de si chong zou 。]	examine	item	Ruined tetra
A catfish you ruined during preparation.	一条你在准备过程中毁掉的鲶鱼。 [yi tiao ni zai zhun bei guo cheng zhong hui diao de nian yu 。]	examine	item	Ruined catfish
Shards of strange glowing ore.	奇怪的发光矿石碎片。 [qi guai de fa guang kuang shi sui pian 。]	examine	item	Barronite shards
A deposit of strange glowing ore that looks quite smashable. I wonder what's inside?	一堆奇怪的发光矿石，看起来很容易粉碎。我想知道里面是什么？ [yi dui qi guai de fa guang kuang shi ， kan qi lai hen rong yi fen sui 。 wo xiang zhi dao li mian shi shen me ？]	examine	item	Barronite deposit
A globe showing the heavens. This belongs in a museum.	显示天空的地球仪。这属于博物馆。 [xian shi tian kong de di qiu yi 。 zhe shu yu bo wu guan 。]	examine	item	Ancient globe
A petrified book. This belongs in a museum.	一本石化的书。这属于博物馆。 [yi ben shi hua de shu 。 zhe shu yu bo wu guan 。]	examine	item	Ancient ledger
Too delicate to repair. This belongs in a museum.	太脆弱了，无法修复。这属于博物馆。 [tai cui ruo le ， wu fa xiu fu 。 zhe shu yu bo wu guan 。]	examine	item	Ancient astroscope
An untranslatable scroll. This belongs in a museum.	不可翻译的卷轴。这属于博物馆。 [bu ke fan yi de juan zhou 。 zhe shu yu bo wu guan 。]	examine	item	Ancient treatise
Too delicate to be worn. This belongs in a museum.	太精致了，不适合佩戴。这属于博物馆。 [tai jing zhi le ， bu shi he pei dai 。 zhe shu yu bo wu guan 。]	examine	item	Ancient carcanet
The corrupted core of a Mind Golem.	心灵傀儡的腐化核心。 [xin ling kui lei de fu hua he xin 。]	examine	item	Mind core
The corrupted core of a Body Golem.	身体傀儡的腐化核心。 [shen ti kui lei de fu hua he xin 。]	examine	item	Body core
The corrupted core of a Chaos Golem.	混沌傀儡的腐化核心。 [hun dun kui lei de fu hua he xin 。]	examine	item	Chaos core
A compilation of old notes found on Ungael, written in a strange text.	在安盖尔发现的旧笔记汇编，用奇怪的文字写成。 [zai an gai er fa xian de jiu bi ji hui bian ， yong qi guai de wen zi xie cheng 。]	examine	item	Ungael lab notes
A compilation of old notes found on Lithkren, written in a strange text.	在利斯克伦发现的旧笔记汇编，用奇怪的文字写成。 [zai li si ke lun fa xian de jiu bi ji hui bian ， yong qi guai de wen zi xie cheng 。]	examine	item	Lithkren vault notes
A dusty note found in the Tower of Magic Prison.	在魔法监狱之塔中发现的一张布满灰尘的纸条。 [zai mo fa jian yu zhi ta zhong fa xian de yi zhang bu man hui chen de zhi tiao 。]	examine	item	Dusty note
Shows your clan's colours.	显示您氏族的颜色。 [xian shi nin shi zu de yan se 。]	examine	item	Clan cloak
While this is equipped, you'll see an option for recruiting people into your clan.	装备完毕后，您将看到一个招募人员加入您的部落的选项。 [zhuang bei wan bi hou ， nin jiang kan dao yi ge zhao mu ren yuan jia ru nin de bu luo de xuan xiang 。]	examine	item	Clan vexillum
A sacred staff imbued with the might of Saradomin to smite his foes.	一根神圣的法杖，充满了萨拉多明的力量，可以打击他的敌人。 [yi gen shen sheng de fa zhang ， chong man le sa la duo ming de li liang ， ke yi da ji ta de di ren 。]	examine	item	Holy sanguinesti staff
A sacred staff imbued with the might of Saradomin to smite his foes. It is currently uncharged.	一根神圣的法杖，充满了萨拉多明的力量，可以打击他的敌人。目前它是未充电的。 [yi gen shen sheng de fa zhang ， chong man le sa la duo ming de li liang ， ke yi da ji ta de di ren 。 mu qian ta shi wei chong dian de 。]	examine	item	Holy sanguinesti staff (uncharged)
A razor sharp rapier gifted with the light of Saradomin.	赋予了萨拉多明之光的锋利细剑。 [fu yu le sa la duo ming zhi guang de feng li xi jian 。]	examine	item	Holy ghrazi rapier
A powerful scythe cleansed in the light of Saradomin.	一把在萨拉多明之光下被净化的强力镰刀。 [yi ba zai sa la duo ming zhi guang xia bei jing hua de qiang li lian dao 。]	examine	item	Holy scythe of vitur
A powerful scythe cleansed in the light of Saradomin. It is currently uncharged.	一把在萨拉多明之光下被净化的强力镰刀。目前它是未充电的。 [yi ba zai sa la duo ming zhi guang xia bei jing hua de qiang li lian dao 。 mu qian ta shi wei chong dian de 。]	examine	item	Holy scythe of vitur (uncharged)
A powerful scythe that drips the blood of the slain.	一把强大的镰刀，可以滴下被杀者的鲜血。 [yi ba qiang da de lian dao ， ke yi di xia bei sha zhe de xian xue 。]	examine	item	Sanguine scythe of vitur
A powerful scythe that drips the blood of the slain. It is currently uncharged.	一把强大的镰刀，可以滴下被杀者的鲜血。目前它是未充电的。 [yi ba qiang da de lian dao ， ke yi di xia bei sha zhe de xian xue 。 mu qian ta shi wei chong dian de 。]	examine	item	Sanguine scythe of vitur (uncharged)
Use on Theatre of Blood weapons to recolour them!	用在血腥剧场的武器上来重新着色！ [yong zai xue xing ju chang de wu qi shang lai chong xin zhuo se ！]	examine	item	Holy ornament kit
Use on the Scythe of Vitur to recolour it!	使用维图尔镰刀重新着色！ [shi yong wei tu er lian dao chong xin zhuo se ！]	examine	item	Sanguine ornament kit
Gross... essence of Theatre of Blood bosses. Use on Lil' zik.	血腥剧场首领的粗俗本质。对 Lil'zik 使用。 [xue xing ju chang shou ling de cu su ben zhi 。 dui  Lil'zik  shi yong 。]	examine	item	Sanguine dust
Freed from her torturous constraints.	从她痛苦的束缚中解脱出来。 [cong ta tong ku de shu fu zhong jie tuo chu lai 。]	examine	item	Lil' maiden
Smaller size, same smell.	尺寸更小，气味相同。 [chi cun geng xiao ， qi wei xiang tong 。]	examine	item	Lil' bloat
Eight legs of unparalleled loyalty.	八足忠诚无比。 [ba zu zhong cheng wu bi 。]	examine	item	Lil' nylo
Has a lot of anger for such a small monster.	对于这样一个小怪物，有着很大的愤怒。 [dui yu zhe yang yi ge xiao guai wu ， you zhe hen da de fen nu 。]	examine	item	Lil' sot
The prince of Yarasa.	亚拉萨王子。 [ya la sa wang zi 。]	examine	item	Lil' xarp
The potion purges the lizardmen's poison. It was mixed particularly badly.	该药水可以清除蜥蜴人的毒素。混合得特别糟糕。 [gai yao shui ke yi qing chu xi yi ren de du su 。 hun he de te bie zao gao 。]	examine	item	Antipoison (-)(1)
The potion purges the lizardmen's poison.	该药水可以清除蜥蜴人的毒素。 [gai yao shui ke yi qing chu xi yi ren de du su 。]	examine	item	Antipoison potion (1)
The potion purges the lizardmen's poison. It was mixed perfectly!	该药水可以清除蜥蜴人的毒素。混合得很完美！ [gai yao shui ke yi qing chu xi yi ren de du su 。 hun he de hen wan mei ！]	examine	item	Antipoison (+)(1)
Scatters ashes.	撒下灰烬。 [sa xia hui jin 。]	examine	item	Ash sanctifier
A receipt found at the home of Councillor Hughes.	在休斯议员家中发现的收据。 [zai xiu si yi yuan jia zhong fa xian de shou ju 。]	examine	item	Receipt
A bone found at the home of Councillor Hughes.	在议员休斯的家中发现的一块骨头。 [zai yi yuan xiu si de jia zhong fa xian de yi kuai gu tou 。]	examine	item	Bone
A rose found at the home of Councillor Hughes.	在休斯议员家中发现的一朵玫瑰。 [zai xiu si yi yuan jia zhong fa xian de yi duo mei gui 。]	examine	item	Rose
A delivery confirmation found at the home of Councillor Hughes.	在议员休斯的家中发现的交货确认书。 [zai yi yuan xiu si de jia zhong fa xian de jiao huo que ren shu 。]	examine	item	Delivery confirmation
An order form found at the home of Councillor Hughes.	在休斯议员家中发现的一份订单。 [zai xiu si yi yuan jia zhong fa xian de yi fen ding dan 。]	examine	item	Order form
A book of incantations found at the home of Councillor Hughes.	在议员休斯的家里发现的一本咒语书。 [zai yi yuan xiu si de jia li fa xian de yi ben zhou yu shu 。]	examine	item	Demonic incantations
A blood coated knife found at the home of Councillor Hughes.	在议员休斯的家中发现了一把沾有血迹的刀。 [zai yi yuan xiu si de jia zhong fa xian le yi ba zhan you xue ji de dao 。]	examine	item	Bloody knife
A cultist robe found at the home of Councillor Hughes.	在议员休斯的家中发现的邪教长袍。 [zai yi yuan xiu si de jia zhong fa xian de xie jiao chang pao 。]	examine	item	Cultist robe
A map of Kourend found at the home of Councillor Hughes.	在议员休斯的家中发现的库伦德地图。 [zai yi yuan xiu si de jia zhong fa xian de ku lun de di tu 。]	examine	item	Kourend map
The diary of Kourend's last princess.	库伦德最后一位公主的日记。 [ku lun de zui hou yi wei gong zhu de ri ji 。]	examine	item	Rose's diary
A bluish key (Used in the A Kingdom Divided quest).	一把蓝色钥匙（用于“王国分裂”任务）。 [yi ba lan se yao shi （ yong yu “ wang guo fen lie ” ren wu ）。]	examine	item	Bluish key
A cold key (Used in the A Kingdom Divided quest).	冷钥匙（用于“王国分裂”任务）。 [leng yao shi （ yong yu “ wang guo fen lie ” ren wu ）。]	examine	item	Cold key
A note from Rose.	罗斯的一封信。 [luo si de yi feng xin 。]	examine	item	Rose's note
There's a very small symbol on the bottom.	底部有一个很小的符号。 [di bu you yi ge hen xiao de fu hao 。]	examine	item	Lizardman egg
A damp key (Used in the A Kingdom Divided quest).	潮湿的钥匙（用于“王国分裂”任务）。 [chao shi de yao shi （ yong yu “ wang guo fen lie ” ren wu ）。]	examine	item	Damp key
Once used to redirect large amounts of dark energy.	曾经被用来改变大量暗能量的方向。 [ceng jing bei yong lai gai bian da liang an neng liang de fang xiang 。]	examine	item	Broken redirector
A defence potion with sulphur in. It needs enchanting.	含有硫磺的防御药水。需要附魔。 [han you liu huang de fang yu yao shui 。 xu yao fu mo 。]	examine	item	Sulphur potion
An enchanted potion.	一种附魔药水。 [yi zhong fu mo yao shui 。]	examine	item	Shielding potion
A declaration from the Kourend Council.	Kourend 理事会的声明。 [Kourend  li shi hui de sheng ming 。]	examine	item	Declaration
For blocking magical signals.	用于阻挡魔法信号。 [yong yu zu dang mo fa xin hao 。]	examine	item	Dark nullifier
The old journal of King Shayzien VII.	沙伊金七世国王的旧日记。 [sha yi jin qi shi guo wang de jiu ri ji 。]	examine	item	Shayzien journal
A book that grants its holder the powers of resurrection.	一本赋予持有者复活力量的书。 [yi ben fu yu chi you zhe fu huo li liang de shu 。]	examine	item	Book of the dead
Down with the Council!	打倒理事会！ [da dao li shi hui ！]	examine	item	Protest banner
Random scribbles about some stone. They look to be very old.	一些石头上的随意涂鸦。他们看起来很老了。 [yi xie shi tou shang de sui yi tu ya 。 ta men kan qi lai hen lao le 。]	examine	item	Research notes
A viscous bright-green ale. Smells like a herpetarium.	一种粘稠的亮绿色艾尔啤酒。闻起来像爬行动物。 [yi zhong nian chou de liang lv se ai er pi jiu 。 wen qi lai xiang pa xing dong wu 。]	examine	item	Lizardkicker
An old note found in an old ruin.	在旧废墟中发现的旧纸条。 [zai jiu fei xu zhong fa xian de jiu zhi tiao 。]	examine	item	Old note
An ancient letter.	一封古老的信。 [yi feng gu lao de xin 。]	examine	item	Shayzia military orders
So cute!	太可爱了！ [tai ke ai le ！]	examine	item	Little parasite
Gross, only a nightmare would like this.	恶心，只有噩梦才会喜欢这样。 [e xin ， zhi you e meng cai hui xi huan zhe yang 。]	examine	item	Parasitic egg
You'd be bananas to think this isn't cute.	如果你认为这不可爱，你就疯了。 [ru guo ni ren wei zhe bu ke ai ， ni jiu feng le 。]	examine	item	Banana hat
A giant sac of... orange spider eggs? Use on Sraracha.	一个巨大的……橙色蜘蛛蛋囊？在斯拉拉查上使用。 [yi ge ju da de …… cheng se zhi zhu dan nang ？ zai si la la cha shang shi yong 。]	examine	item	Orange egg sac
A giant sac of... blue spider eggs? Use on Sraracha.	一个巨大的……蓝色蜘蛛蛋囊？在斯拉拉查上使用。 [yi ge ju da de …… lan se zhi zhu dan nang ？ zai si la la cha shang shi yong 。]	examine	item	Blue egg sac
A deadly throwing dart with an amethyst tip.	带有紫水晶尖端的致命飞镖。 [dai you zi shui jing jian duan de zhi ming fei biao 。]	examine	item	Amethyst dart
A deadly poisoned dart with an amethyst tip.	带有紫水晶尖端的致命毒镖。 [dai you zi shui jing jian duan de zhi ming du biao 。]	examine	item	Amethyst dart(p)
A deadly-looking dart tip made of amethyst - needs feathers for flight.	紫水晶制成的看起来致命的飞镖尖 - 需要羽毛才能飞行。 [zi shui jing zhi cheng de kan qi lai zhi ming de fei biao jian  -  xu yao yu mao cai neng fei xing 。]	examine	item	Amethyst dart tip
A seed to be sung into the most powerful crystal weaponry.	一颗种子将被转化为最强大的水晶武器。 [yi ke zhong zi jiang bei zhuan hua wei zui qiang da de shui jing wu qi 。]	examine	item	Enhanced crystal weapon seed
A magical elven bow.	魔法精灵弓。 [mo fa jing ling gong 。]	examine	item	Bow of faerdhinen (inactive)
A magical elven bow, corrupted through the addition of too many shards.	一把魔法精灵弓，因添加过多碎片而损坏。 [yi ba mo fa jing ling gong ， yin tian jia guo duo sui pian er sun huai 。]	examine	item	Bow of faerdhinen (c)
A basic artifact.	一个基本的神器。 [yi ge ji ben de shen qi 。]	examine	item	Ghommal's hilt 1
A modest artifact.	一个不起眼的神器。 [yi ge bu qi yan de shen qi 。]	examine	item	Ghommal's hilt 2
An attractive artifact.	一个有吸引力的神器。 [yi ge you xi yin li de shen qi 。]	examine	item	Ghommal's hilt 3
An elegant artifact.	一件优雅的神器。 [yi jian you ya de shen qi 。]	examine	item	Ghommal's hilt 4
A sublime artifact.	一件崇高的神器。 [yi jian chong gao de shen qi 。]	examine	item	Ghommal's hilt 5
A prestigious artifact.	一件享有盛誉的神器。 [yi jian xiang you sheng yu de shen qi 。]	examine	item	Ghommal's hilt 6
How did you get this?	你是怎么得到这个的？ [ni shi zen me de dao zhe ge de ？]	examine	item	Anim offhand
Everything about combat.	关于战斗的一切。 [guan yu zhan dou de yi qie 。]	examine	item	Combat achievements
Tastes a bit sharp.	味道有点辛辣。 [wei dao you dian xin la 。]	examine	item	Corrupted paddlefish
A corrupted crystal enchanted to allow the user to escape the Gauntlet.	被附魔的腐化水晶可以让使用者逃离挑战。 [bei fu mo de fu hua shui jing ke yi rang shi yong zhe tao li tiao zhan 。]	examine	item	Corrupted escape crystal
A crystal enchanted to allow the user to escape the Gauntlet.	一颗被施了魔法的水晶，可以让使用者逃脱挑战。 [yi ke bei shi le mo fa de shui jing ， ke yi rang shi yong zhe tao tuo tiao zhan 。]	examine	item	Escape crystal
The key to a crypt (Used in the A Night at the Theatre quest).	地下室的钥匙（用于剧院之夜任务）。 [di xia shi de yao shi （ yong yu ju yuan zhi ye ren wu ）。]	examine	item	Crypt key
The head of Ranis Drakan.	拉尼斯·德拉坎的头颅。 [la ni si · de la kan de tou lu 。]	examine	item	Ranis' head
Yuck!	哎呀！ [ai ya ！]	examine	item	Strange spider eggs
A corrosive liquid.	一种腐蚀性液体。 [yi zhong fu shi xing ye ti 。]	examine	item	Sulphuric acid
There's some nasty substance on it.	上面有一些恶心的物质。 [shang mian you yi xie e xin de wu zhi 。]	examine	item	Sticky note
The sticky bark of a hespori. It feels like it's still alive.	赫斯波里树的粘性树皮。感觉就像还活着。 [he si bo li shu de zhan xing shu pi 。 gan jue jiu xiang hai huo zhe 。]	examine	item	Hespori bark
A heavy ring that glimmers with a strange power.	一枚沉重的戒指，闪烁着奇异的力量。 [yi mei chen zhong de jie zhi ， shan shuo zhe qi yi de li liang 。]	examine	item	Lightbearer
A mystical-feeling polearm.	具有神秘感的长柄武器。 [ju you shen mi gan de zhang bing wu qi 。]	examine	item	Keris partisan
A mystical-feeling polearm imbued with great power.	充满神秘感、蕴含强大力量的长柄武器。 [chong man shen mi gan 、 yun han qiang da li liang de zhang bing wu qi 。]	examine	item	Keris partisan of breaching
A ward once used by Elidinis herself.	埃利迪尼斯本人曾经使用过的病房。 [ai li di ni si ben ren ceng jing shi yong guo de bing fang 。]	examine	item	Elidinis' ward
A sigil attuned to you with great power.	一个与你协调的印记，具有强大的力量。 [yi ge yu ni xie tiao de yin ji ， ju you qiang da de li liang 。]	examine	item	Sigil of resilience
A power enhancing sigil not yet attuned to you.	一个力量增强印记尚未与你协调。 [yi ge li liang zeng qiang yin ji shang wei yu ni xie tiao 。]	examine	item	Sigil of resilience
"Engraved within, it reads ""We stand alone - together""."	里面刻着“我们孤独 - 在一起”。 [li mian ke zhe “ wo men gu du  -  zai yi qi ”。]	examine	item	Group ironman helm
A platebody representing your group of two.	代表两人一组的盘子。 [dai biao liang ren yi zu de pan zi 。]	examine	item	Group ironman platebody
A platebody representing your group of three.	一个代表你们三人组的盘子。 [yi ge dai biao ni men san ren zu de pan zi 。]	examine	item	Group ironman platebody
A platebody representing your group of four.	一个代表你们四人小组的盘子。 [yi ge dai biao ni men si ren xiao zu de pan zi 。]	examine	item	Group ironman platebody
A platebody representing your group of five.	一个代表你们五人小组的盘子。 [yi ge dai biao ni men wu ren xiao zu de pan zi 。]	examine	item	Group ironman platebody
Protects your legs while still stylish.	保护您的双腿，同时又不失时尚。 [bao hu nin de shuang tui ， tong shi you bu shi shi shang 。]	examine	item	Group ironman platelegs
Brace yourself.	振作起来。 [zhen zuo qi lai 。]	examine	item	Group ironman bracers
A symbol of the most epic adventurers - with nerves of steel and hearts of iron.	最具传奇色彩的冒险家的象征——拥有钢铁般的神经和钢铁般的心。 [zui ju chuan qi se cai de mao xian jia de xiang zheng —— yong you gang tie ban de shen jing he gang tie ban de xin 。]	examine	item	Hardcore group ironman helm
A platebody representing your Hardcore group of two.	代表你们的铁杆二人组的盘子。 [dai biao ni men de tie gan er ren zu de pan zi 。]	examine	item	Hardcore group ironman platebody
A platebody representing your Hardcore group of three.	代表您的铁杆三人组的盘体。 [dai biao nin de tie gan san ren zu de pan ti 。]	examine	item	Hardcore group ironman platebody
A platebody representing your Hardcore group of four.	代表您的铁杆四人组的盘子。 [dai biao nin de tie gan si ren zu de pan zi 。]	examine	item	Hardcore group ironman platebody
A platebody representing your Hardcore group of five.	代表您的铁杆五人组的盘子。 [dai biao nin de tie gan wu ren zu de pan zi 。]	examine	item	Hardcore group ironman platebody
Guarding your legs - one of your most powerful tools of escaping.	保护你的双腿——这是你逃跑时最有力的工具之一。 [bao hu ni de shuang tui —— zhe shi ni tao pao shi zui you li de gong ju zhi yi 。]	examine	item	Hardcore group ironman platelegs
A deadly sword created long ago.	一把很久以前创造的致命剑。 [yi ba hen jiu yi qian chuang zao de zhi ming jian 。]	examine	item	Osmumten's fang
Some ceremonial robes dedicated to an ancient god.	一些献给古代神的礼服。 [yi xie xian gei gu dai shen de li fu 。]	examine	item	Ancient ceremonial top
A ceremonial mask dedicated to an ancient god.	献给古代神的仪式面具。 [xian gei gu dai shen de yi shi mian ju 。]	examine	item	Ancient ceremonial mask
Some ceremonial gloves dedicated to an ancient god.	一些献给古代神的仪式手套。 [yi xie xian gei gu dai shen de yi shi shou tao 。]	examine	item	Ancient ceremonial gloves
Some ceremonial boots dedicated to an ancient god.	一些献给古代神的仪式靴子。 [yi xie xian gei gu dai shen de yi shi xue zi 。]	examine	item	Ancient ceremonial boots
An ancient magical shard.	古老的魔法碎片。 [gu lao de mo fa sui pian 。]	examine	item	Nihil shard
A mysterious, heavy sword.	一把神秘的重剑。 [yi ba shen mi de zhong jian 。]	examine	item	Ancient godsword
A pair of ancient vambraces.	一对古老的臂甲。 [yi dui gu lao de bi jia 。]	examine	item	Zaryte vambraces
.	。 [。]	examine	item	Zaryte bow
An ancient mage's mask.	古代法师的面具。 [gu dai fa shi de mian ju 。]	examine	item	Virtus mask
An ancient mage's robe top.	古代法师的长袍上衣。 [gu dai fa shi de chang pao shang yi 。]	examine	item	Virtus robe top
An ancient mage's robe bottom.	古代法师的袍底。 [gu dai fa shi de pao di 。]	examine	item	Virtus robe bottom
The best pumpkin pie in Gielinor	吉林诺的精选南瓜派 [ji lin nuo de jing xuan nan gua pai]	examine	item	Pumpkin pie
Only possible because of Brother Jered's hard work.	这都是因为杰里德弟兄的努力才可能实现的。 [zhe dou shi yin wei jie li de di xiong de nu li cai ke neng shi xian de 。]	examine	item	Jered's empty wine bottle
A coupon for an advert in the Varrock Herald.	Varrock Herald 上的广告优惠券。 [Varrock Herald  shang de guang gao you hui quan 。]	examine	item	Ad coupon
To be worn on the head.	可以戴在头上。 [ke yi dai zai tou shang 。]	examine	item	Saucepan
A reversible jumper knitted lovingly by Iffie.	双面毛衣由 Iffie 精心编织。 [shuang mian mao yi you  Iffie  jing xin bian zhi 。]	examine	item	Ugly halloween jumper (orange)
I don't even want to know how this happened.	我什至不想知道这是怎么发生的。 [wo shen zhi bu xiang zhi dao zhe shi zen me fa sheng de 。]	examine	item	Haunted wine bottle
The gold standard of gold.	黄金的黄金标准。 [huang jin de huang jin biao zhun 。]	examine	item	Condensed gold
Gold Sink	黄金水槽 [huang jin shui cao]	examine	item	Gold sink
Not sure I'd want to eat a mouthful of this.	不确定我是否想吃一口这个。 [bu que ding wo shi fou xiang chi yi kou zhe ge 。]	examine	item	Festive cinnamon
It's quite spiky!	实在是太尖了！ [shi zai shi tai jian le ！]	examine	item	Festive holly
Good enough to drink!	喝够了就好！ [he gou le jiu hao ！]	examine	item	Festive white wine
Some helpful notes for me. Sometimes called a to-do list!	一些对我有用的笔记。有时称为待办事项列表！ [yi xie dui wo you yong de bi ji 。 you shi cheng wei dai ban shi xiang lie biao ！]	examine	item	Notes
A festive cleaning potion.	节日清洁药水。 [jie ri qing jie yao shui 。]	examine	item	Magical cleaning potion
Sir Vyvin's pink stained platebody. Oops.	维文爵士的粉红色盘子。哎呀。 [wei wen jue shi de fen hong se pan zi 。 ai ya 。]	examine	item	Pink stained platebody
Sir Vyvin's pink stained platelegs. Oops.	维文爵士的粉红色板腿。哎呀。 [wei wen jue shi de fen hong se ban tui 。 ai ya 。]	examine	item	Pink stained platelegs
Sir Vyvin's pink stained full helm. Oops.	维文爵士的粉红色全盔。哎呀。 [wei wen jue shi de fen hong se quan kui 。 ai ya 。]	examine	item	Pink stained full helm
Sir Vyvin's cleaned platebody.	维文爵士清理过的盘子体。 [wei wen jue shi qing li guo de pan zi ti 。]	examine	item	Clean platebody
Sir Vyvin's cleaned platelegs.	维文爵士清理过的板腿。 [wei wen jue shi qing li guo de ban tui 。]	examine	item	Clean platelegs
Sir Vyvin's cleaned full helm.	维文爵士干净的全盔。 [wei wen jue shi gan jing de quan kui 。]	examine	item	Clean full helm
Reminds me of Christmas. Probably tasty, too!	让我想起圣诞节。想必也很好吃吧！ [rang wo xiang qi sheng dan jie 。 xiang bi ye hen hao chi ba ！]	examine	item	Festive gingerbread gnomes
Smells of warmth and spices.	闻起来有温暖和香料的味道。 [wen qi lai you wen nuan huo xiang liao de wei dao 。]	examine	item	Festive mulled wine
I can roll this on the ground to make snowballs.	我可以把它在地上滚来滚雪球。 [wo ke yi ba ta zai di shang gun lai gun xue qiu 。]	examine	item	Snow
A present that needs to be delivered.	需要交付的礼物。 [xu yao jiao fu de li wu 。]	examine	item	Secret santa present
A bag of chocolate chips.	一袋巧克力片。 [yi dai qiao ke li pian 。]	examine	item	Chocolate chips
Another bag of chocolate chips.	另一袋巧克力片。 [ling yi dai qiao ke li pian 。]	examine	item	Chocolate chips
It's for me. I should open it!	这是给我的。我应该打开它！ [zhe shi gei wo de 。 wo ying gai da kai ta ！]	examine	item	A big present
A pair of festive slippers.	一双喜庆的拖鞋。 [yi shuang xi qing de tuo xie 。]	examine	item	Festive elf slippers
A woolly festive hat.	一顶羊毛节日帽。 [yi ding yang mao jie ri mao 。]	examine	item	Festive elf hat
A magical snowy ring.	神奇的雪环。 [shen qi de xue huan 。]	examine	item	Snowman ring
A present. Looks like it can be delivered somewhere.	一份礼物。看起来可以送到某个地方。 [yi fen li wu 。 kan qi lai ke yi song dao mou ge di fang 。]	examine	item	Secret santa present (red)
A little snowball.	一个小雪球。 [yi ge xiao xue qiu 。]	examine	item	Little snowball
A small snowball.	一个小雪球。 [yi ge xiao xue qiu 。]	examine	item	Small snowball
A normal snowball.	一个普通的雪球。 [yi ge pu tong de xue qiu 。]	examine	item	Normal snowball
A big snowball.	一个大雪球。 [yi ge da xue qiu 。]	examine	item	Big snowball
A large snowball.	一个大雪球。 [yi ge da xue qiu 。]	examine	item	Large snowball
A huge snowball.	一个巨大的雪球。 [yi ge ju da de xue qiu 。]	examine	item	Huge snowball
A humongous snowball. I don't think I could make one any bigger!	一个巨大的雪球。我想我不能再做大了！ [yi ge ju da de xue qiu 。 wo xiang wo bu neng zai zuo da le ！]	examine	item	Humongous snowball
4 doses of ancient brew.	4剂古酿。 [4 ji gu niang 。]	examine	item	Ancient brew(4)
3 doses of ancient brew.	3剂古酿。 [3 ji gu niang 。]	examine	item	Ancient brew(3)
2 doses of ancient brew.	2剂古酿。 [2 ji gu niang 。]	examine	item	Ancient brew(2)
1 dose of ancient brew.	1剂古酿。 [1 ji gu niang 。]	examine	item	Ancient brew(1)
The gods don't quite fear this one.	诸神并不惧怕这一点。 [zhu shen bing bu ju pa zhe yi dian 。]	examine	item	Nexling
Two doses of fishy ancient brew.	两剂腥古酿。 [liang ji xing gu niang 。]	examine	item	Ancient mix(2)
One dose of fishy ancient brew.	一剂鱼腥古酿。 [yi ji yu xing gu niang 。]	examine	item	Ancient mix(1)
A mysterious frozen key.	一把神秘的冰冻钥匙。 [yi ba shen mi de bing dong yao shi 。]	examine	item	Frozen key
One of four pieces of a mysterious frozen key.	四把神秘的冷冻钥匙之一。 [si ba shen mi de leng dong yao shi zhi yi 。]	examine	item	Frozen key piece (armadyl)
An important letter that's addressed to you.	一封写给您的重要信。 [yi feng xie gei nin de zhong yao xin 。]	examine	item	Important letter
Dust from a crushed magical shard.	来自粉碎的魔法碎片的灰尘。 [lai zi fen sui de mo fa sui pian de hui chen 。]	examine	item	Nihil dust
The horn of a proud nihil.	骄傲的虚无的号角。 [jiao ao de xu wu de hao jiao 。]	examine	item	Nihil horn
A weapon born out of conflict.	因冲突而诞生的武器。 [yin chong tu er dan sheng de wu qi 。]	examine	item	Zaryte crossbow
An ancient warrior's full helm.	古代武士的全盔。 [gu dai wu shi de quan kui 。]	examine	item	Torva full helm (damaged)
An ancient warrior's platebody.	古代武士的板甲。 [gu dai wu shi de ban jia 。]	examine	item	Torva platebody (damaged)
